Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1620","Wood residues","2020","2020","m3","131133","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1620","Wood residues","2020","2020","1000 US$","18300","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1620","Wood residues","2020","2020","m3","19289","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1620","Wood residues","2020","2020","1000 US$","7216","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1600","Recovered post-consumer wood","2020","2020","tonnes","9118","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1600","Recovered post-consumer wood","2020","2020","1000 US$","2202","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1693","Wood pellets","2020","2020","tonnes","8412359","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1693","Wood pellets","2020","2020","tonnes","204958","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1693","Wood pellets","2020","2020","1000 US$","42118","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1693","Wood pellets","2020","2020","tonnes","7256860","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1693","Wood pellets","2020","2020","1000 US$","981593","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1694","Other agglomerates","2020","2020","tonnes","111584","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1694","Other agglomerates","2020","2020","tonnes","143450","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1694","Other agglomerates","2020","2020","1000 US$","38529","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1694","Other agglomerates","2020","2020","tonnes","15405","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1694","Other agglomerates","2020","2020","1000 US$","9960","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5516","Production","1632","Sawnwood, coniferous","2020","2020","m3","62446100","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1632","Sawnwood, coniferous","2020","2020","m3","25630541","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1632","Sawnwood, coniferous","2020","2020","1000 US$","7597367","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1632","Sawnwood, coniferous","2020","2020","m3","1958792","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1632","Sawnwood, coniferous","2020","2020","1000 US$","806376","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5516","Production","1633","Sawnwood, non-coniferous all","2020","2020","m3","16687503","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1633","Sawnwood, non-coniferous all","2020","2020","m3","629908","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1633","Sawnwood, non-coniferous all","2020","2020","1000 US$","424121","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1633","Sawnwood, non-coniferous all","2020","2020","m3","3511265","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1633","Sawnwood, non-coniferous all","2020","2020","1000 US$","1914622","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5516","Production","1634","Veneer sheets","2020","2020","m3","2284022","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1634","Veneer sheets","2020","2020","m3","599874","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1634","Veneer sheets","2020","2020","1000 US$","328877","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1634","Veneer sheets","2020","2020","m3","215434","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1634","Veneer sheets","2020","2020","1000 US$","278822","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5516","Production","1640","Plywood","2020","2020","m3","9499533","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1640","Plywood","2020","2020","m3","5057546","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1640","Plywood","2020","2020","1000 US$","2623810","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1640","Plywood","2020","2020","m3","528155","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1640","Plywood","2020","2020","1000 US$","222148","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5516","Production","1697","Particle board","2020","2020","m3","4136077","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1697","Particle board","2020","2020","m3","1462129","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1697","Particle board","2020","2020","1000 US$","300610","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1697","Particle board","2020","2020","m3","361365","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1697","Particle board","2020","2020","1000 US$","120816","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5516","Production","1606","OSB","2020","2020","m3","13713075","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1606","OSB","2020","2020","m3","5065671","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1606","OSB","2020","2020","1000 US$","1718156","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1606","OSB","2020","2020","m3","195057","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1606","OSB","2020","2020","1000 US$","66288","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5516","Production","1647","Hardboard","2020","2020","m3","211738","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1647","Hardboard","2020","2020","m3","238380","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1647","Hardboard","2020","2020","1000 US$","121918","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1647","Hardboard","2020","2020","m3","238963","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1647","Hardboard","2020","2020","1000 US$","71743","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5516","Production","1648","MDF/HDF","2020","2020","m3","2667145","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1648","MDF/HDF","2020","2020","m3","2453395","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1648","MDF/HDF","2020","2020","1000 US$","948869","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1648","MDF/HDF","2020","2020","m3","284470","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1648","MDF/HDF","2020","2020","1000 US$","82362","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5516","Production","1650","Other fibreboard","2020","2020","m3","3179428","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5616","Import Quantity","1650","Other fibreboard","2020","2020","m3","184642","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1650","Other fibreboard","2020","2020","1000 US$","35844","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5916","Export Quantity","1650","Other fibreboard","2020","2020","m3","166925","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1650","Other fibreboard","2020","2020","1000 US$","43104","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1685","Mechanical and semi-chemical wood pulp","2020","2020","tonnes","4592683","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1685","Mechanical and semi-chemical wood pulp","2020","2020","tonnes","123030","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1685","Mechanical and semi-chemical wood pulp","2020","2020","1000 US$","45796","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1685","Mechanical and semi-chemical wood pulp","2020","2020","tonnes","126041","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1685","Mechanical and semi-chemical wood pulp","2020","2020","1000 US$","57952","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1656","Chemical wood pulp","2020","2020","tonnes","45160999","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1656","Chemical wood pulp","2020","2020","tonnes","5355537","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1656","Chemical wood pulp","2020","2020","1000 US$","2594786","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1656","Chemical wood pulp","2020","2020","tonnes","6961120","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1656","Chemical wood pulp","2020","2020","1000 US$","4188171","Im","FAO data based on imputation methodology"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2020","2020","tonnes","23172418","*","Unofficial figure"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1662","Chemical wood pulp, sulphate, unbleached","2020","2020","tonnes","123221","*","Unofficial figure"
